Jackknife_ID	Sum_fxy_HIGH	Sum_fyx_HIGH	Sum_fxy_MODERATE	Sum_fyx_MODERATE	Sum_fxy_LOW	Sum_fyx_LOW	Sum_fxy_MODIFIER	Sum_fyx_MODIFIER	Sum_fxy_INTERGENIC	Sum_fyx_INTERGENIC
33	49.812500	41.729167	3850.104167	2862.104167	9950.479167	7820.479167	440290.416667	348017.416667	140380.625000	110706.125000
34	47.812500	41.562500	3837.541667	2858.708333	9926.604167	7804.687500	440199.958333	348045.291667	140025.666667	110454.666667
35	49.812500	41.729167	3867.833333	2870.500000	9982.979167	7842.645833	441762.583333	348905.500000	139918.562500	110235.479167
36	49.812500	41.645833	3873.750000	2874.000000	10016.500000	7868.500000	443808.333333	350340.250000	140853.437500	110875.687500
37	49.812500	41.562500	3843.895833	2848.812500	9939.125000	7792.958333	442597.895833	349277.229167	141295.687500	111239.937500
38	49.020833	41.354167	3851.104167	2860.687500	9960.645833	7827.562500	440304.229167	348028.812500	140515.187500	110784.854167
39	49.250000	41.666667	3837.291667	2857.875000	9950.875000	7829.375000	440035.645833	347942.312500	140304.875000	110633.541667
3	49.812500	41.729167	3852.333333	2860.500000	9962.583333	7819.916667	440776.687500	347860.937500	140306.312500	110439.229167
40	48.020833	40.854167	3845.208333	2855.541667	9952.375000	7816.125000	439793.708333	347358.791667	140128.562500	110345.312500
41	49.812500	41.562500	3822.520833	2844.104167	9897.062500	7774.229167	439299.666667	347190.250000	140118.916667	110431.166667
42	49.812500	41.729167	3843.625000	2853.958333	9914.937500	7805.520833	440291.562500	347689.395833	140035.625000	110289.375000
43	49.562500	41.729167	3847.125000	2855.958333	9945.062500	7825.645833	441529.979167	348821.479167	140854.479167	110988.979167
44	49.812500	41.729167	3872.520833	2875.437500	10015.229167	7869.062500	445225.812500	351579.062500	141952.354167	111817.187500
45	49.812500	41.729167	3833.687500	2854.354167	9941.812500	7805.062500	441949.895833	349083.895833	140886.895833	110982.312500
46	48.979167	41.145833	3825.229167	2839.812500	9915.895833	7789.729167	440010.125000	347357.291667	139934.541667	110193.208333
47	49.062500	40.895833	3842.937500	2850.020833	9938.979167	7806.895833	440073.604167	347351.020833	140440.666667	110489.833333
48	49.625000	41.208333	3826.437500	2841.520833	9895.000000	7766.833333	439821.145833	346972.812500	140867.479167	110815.729167
49	49.250000	41.166667	3834.041667	2852.875000	9930.437500	7796.604167	439892.083333	347365.500000	140592.979167	110762.562500
4	48.270833	40.854167	3834.270833	2842.437500	9919.437500	7784.437500	441148.520833	348221.604167	140904.812500	110964.895833
50	49.645833	40.979167	3853.812500	2860.479167	9954.229167	7821.812500	440899.020833	348230.437500	140044.562500	110332.729167
51	49.312500	41.729167	3849.020833	2851.437500	9924.291667	7794.708333	442475.812500	349389.645833	141145.916667	111205.416667
