Jackknife_ID	Sum_fxy_HIGH	Sum_fyx_HIGH	Sum_fxy_MODERATE	Sum_fyx_MODERATE	Sum_fxy_LOW	Sum_fyx_LOW	Sum_fxy_MODIFIER	Sum_fyx_MODIFIER	Sum_fxy_INTERGENIC	Sum_fyx_INTERGENIC
75	47.229167	39.145833	3518.895833	2889.562500	9248.145833	7828.229167	409792.791667	348947.041666	130353.416667	110934.416667
76	47.625000	39.791667	3509.312500	2878.979167	9197.645833	7794.229167	409313.166667	348593.666666	131035.000000	111539.750000
77	47.375000	40.041667	3526.229167	2893.895833	9221.875000	7824.291667	410808.583333	349933.666666	131007.562500	111513.729167
78	47.375000	40.041667	3533.375000	2894.625000	9291.145833	7869.645833	414232.791667	352780.958333	131933.520833	112298.270833
79	47.041667	40.041667	3524.937500	2890.270833	9253.541667	7852.041667	411231.125000	350192.041666	130664.937500	111176.854167
7	46.270833	39.604167	3494.479167	2873.645833	9197.791667	7790.375000	409178.104167	348529.270833	130373.791667	110973.541667
80	47.875000	39.875000	3504.125000	2879.041667	9239.041667	7821.875000	410041.520833	349105.770833	130305.500000	110882.333333
81	47.500000	39.666667	3514.041667	2877.125000	9253.125000	7837.625000	410228.812500	349147.729166	129892.187500	110415.937500
82	47.875000	40.041667	3538.020833	2901.354167	9278.187500	7856.104167	410876.020833	350023.854166	130018.604167	110762.687500
83	47.875000	40.041667	3531.312500	2894.645833	9283.187500	7867.437500	412796.291667	351511.291666	131222.166667	111683.750000
84	47.416667	39.250000	3495.687500	2864.104167	9226.416667	7812.666667	412121.041667	350910.041666	131377.104167	111828.437500
85	47.708333	39.708333	3511.729167	2878.645833	9245.291667	7832.875000	409868.333333	348864.583333	130474.062500	111009.479167
86	47.250000	39.416667	3532.416667	2898.166667	9257.333333	7855.250000	409921.062500	349145.479166	130267.770833	110865.604167
87	47.208333	38.958333	3509.562500	2873.562500	9228.895833	7822.729167	410988.000000	350010.250000	130999.062500	111467.979167
88	47.875000	39.625000	3545.770833	2908.104167	9309.291667	7891.541667	413929.812500	352505.395833	131780.500000	112153.750000
89	47.458333	39.458333	3508.187500	2882.270833	9221.458333	7810.041667	411825.895833	350769.729166	131270.916667	111749.000000
8	47.375000	39.791667	3528.729167	2891.645833	9259.562500	7840.395833	409831.208333	348955.458333	130158.979167	110762.645833
90	47.875000	40.041667	3506.416667	2874.416667	9162.708333	7782.625000	409812.833333	349246.916666	131259.937500	111790.520833
91	46.229167	38.645833	3370.354167	2765.270833	9019.562500	7639.562500	410675.770833	349710.437500	131768.166667	112141.333333
92	47.687500	39.270833	3462.541667	2844.875000	9155.375000	7754.375000	412581.916667	351398.750000	131755.541667	112156.375000
93	47.875000	39.708333	3510.583333	2878.416667	9222.854167	7820.270833	411163.770833	350305.437500	131210.833333	111691.666667
94	47.875000	39.958333	3510.520833	2880.687500	9208.541667	7819.291667	410556.625000	349849.541666	130761.833333	111337.833333
95	47.229167	39.729167	3477.333333	2847.750000	9119.500000	7731.916667	409066.625000	348398.625000	130742.958333	111307.375000
96	46.958333	39.541667	3515.083333	2880.083333	9200.354167	7801.354167	411053.562500	350154.395833	131179.645833	111692.895833
97	47.125000	39.958333	3509.020833	2877.854167	9129.125000	7759.208333	409343.187500	348851.937500	131244.458333	111755.375000
98	45.104167	39.270833	3502.270833	2873.854167	9180.166667	7795.583333	409097.687500	348629.520833	130363.604167	111016.354167
99	47.687500	39.770833	3522.479167	2889.645833	9236.750000	7830.166667	410462.458333	349550.625000	130341.250000	110972.083333
9	47.875000	40.041667	3516.583333	2887.916667	9206.500000	7801.750000	410648.708333	349812.625000	130347.937500	111016.520833
